dataset,split,index,compound_id
binary,train,2414,CHEMBL5283697
binary,train,923,CHEMBL480718
binary,train,2549,CHEMBL5427189
binary,train,811,CHEMBL224228
binary,train,170,CHEMBL317581
binary,train,2383,CHEMBL5289394
binary,train,2661,CHEMBL275638
binary,train,2702,CHEMBL5419796
binary,train,336,CHEMBL325461
binary,train,1645,CHEMBL3264685
binary,train,2066,CHEMBL197650
binary,train,457,CHEMBL190099
binary,train,374,CHEMBL71363
binary,train,1562,CHEMBL3359952
binary,train,105,CHEMBL165218
binary,train,1796,CHEMBL3819184
binary,train,1240,CHEMBL1389987
binary,train,1624,CHEMBL3422038
binary,train,1625,CHEMBL3422037
binary,train,2204,CHEMBL5276820
binary,train,2486,CHEMBL5412790
binary,train,1786,CHEMBL1784801
binary,train,2503,CHEMBL5435743
binary,train,791,CHEMBL495567
binary,train,710,CHEMBL374651
binary,train,2208,CHEMBL3752625
binary,train,778,CHEMBL270215
binary,train,1820,CHEMBL3984531
binary,train,1104,CHEMBL176009
binary,train,614,CHEMBL29482
binary,train,1728,CHEMBL484584
binary,train,572,CHEMBL31215
binary,train,274,CHEMBL301608
binary,train,147,CHEMBL73368
binary,train,1717,CHEMBL3622437
binary,train,1672,CHEMBL1399
binary,train,790,CHEMBL495566
binary,train,1077,CHEMBL360026
binary,train,1098,CHEMBL366669
binary,train,1467,CHEMBL78322
binary,train,2441,CHEMBL5265959
binary,train,2228,CHEMBL3753920
binary,train,2002,CHEMBL4632445
binary,train,1154,CHEMBL1630275
binary,train,1633,CHEMBL3422046
binary,train,1565,CHEMBL1688892
binary,train,1218,CHEMBL1783178
binary,train,1891,CHEMBL446083
binary,train,3004,CHEMBL161530
binary,train,2883,CHEMBL5430347
binary,train,127,CHEMBL424185
binary,train,594,CHEMBL225360
binary,train,2593,CHEMBL5416993
binary,train,2187,CHEMBL5269208
binary,train,300,CHEMBL162834
binary,train,2951,CHEMBL5397559
binary,train,1444,CHEMBL2312957
binary,train,645,CHEMBL390731
binary,train,694,CHEMBL409271
binary,train,430,CHEMBL9298
binary,train,2264,CHEMBL5284738
binary,train,2588,CHEMBL5416003
binary,train,1020,CHEMBL50
binary,train,1047,CHEMBL1082760
binary,train,1197,CHEMBL1688907
binary,train,429,CHEMBL369623
binary,train,198,CHEMBL304788
binary,train,1048,CHEMBL350922
binary,train,661,CHEMBL226893
binary,train,2257,CHEMBL3754546
binary,train,1462,CHEMBL2333332
binary,train,2780,CHEMBL133026
binary,train,1898,CHEMBL165
binary,train,2387,CHEMBL3754711
binary,train,78,CHEMBL27591
binary,train,393,CHEMBL302305
binary,train,926,CHEMBL9298
binary,train,2020,CHEMBL4874326
binary,train,679,CHEMBL244795
binary,train,296,CHEMBL1203762
binary,train,799,CHEMBL213588
binary,train,2245,CHEMBL3753447
binary,train,1476,CHEMBL2336849
binary,train,1920,CHEMBL4462178
binary,train,2086,CHEMBL5283822
binary,train,1257,CHEMBL1824749
binary,train,2829,CHEMBL5407526
binary,train,743,CHEMBL463241
binary,train,2409,CHEMBL3752366
binary,train,1267,CHEMBL1824762
binary,train,2083,CHEMBL5278036
binary,train,1251,CHEMBL224789
binary,train,1357,CHEMBL1957210
binary,train,1907,CHEMBL75
binary,train,171,CHEMBL108646
binary,train,270,CHEMBL421149
binary,train,2793,CHEMBL5410623
binary,train,1744,CHEMBL3753182
binary,train,107,CHEMBL31456
binary,train,727,CHEMBL202473
binary,train,3029,CHEMBL5406470
binary,train,2482,CHEMBL5433442
binary,train,2695,CHEMBL224228
binary,train,1324,CHEMBL1939536
binary,train,313,CHEMBL9165
binary,train,2873,CHEMBL5419258
binary,train,2703,CHEMBL5429907
binary,train,859,CHEMBL449065
binary,train,2933,CHEMBL5414163
binary,train,830,CHEMBL184749
binary,train,1949,CHEMBL4520056
binary,train,356,CHEMBL39661
binary,train,1211,CHEMBL1689258
binary,train,540,CHEMBL209731
binary,train,1680,CHEMBL3622077
binary,train,1914,CHEMBL4516755
binary,train,737,CHEMBL465435
binary,train,2633,CHEMBL5405156
binary,train,1636,CHEMBL1444
binary,train,1532,CHEMBL117
binary,train,1517,CHEMBL3099735
binary,train,1967,CHEMBL1997442
binary,train,2101,CHEMBL5268471
binary,train,835,CHEMBL192306
binary,train,1685,CHEMBL3623215
binary,train,2197,CHEMBL3245353
binary,train,193,CHEMBL287950
binary,train,176,CHEMBL132072
binary,train,1739,CHEMBL3623213
binary,train,1700,CHEMBL50
binary,train,2021,CHEMBL165
binary,train,2776,CHEMBL135709
binary,train,2489,CHEMBL5420394
binary,train,758,CHEMBL463254
binary,train,2797,CHEMBL133198
binary,train,112,CHEMBL82981
binary,train,759,CHEMBL457263
binary,train,2716,CHEMBL57513
binary,train,700,CHEMBL270488
binary,train,1202,CHEMBL1688912
binary,train,1312,CHEMBL1939524
binary,train,464,CHEMBL131921
binary,train,1566,CHEMBL1688890
binary,train,1206,CHEMBL1688916
binary,train,2500,CHEMBL1444
binary,train,1244,CHEMBL1351273
binary,train,948,CHEMBL1399
binary,train,2571,CHEMBL5438840
binary,train,2969,CHEMBL5439983
binary,train,439,CHEMBL95919
binary,train,1824,CHEMBL3938615
binary,train,712,CHEMBL426541
binary,train,771,CHEMBL514745
binary,train,2452,CHEMBL5288513
binary,train,2825,CHEMBL5412416
binary,train,304,CHEMBL158984
binary,train,402,CHEMBL488
binary,train,2249,CHEMBL3349657
binary,train,192,CHEMBL291646
binary,train,102,CHEMBL164821
binary,train,2800,CHEMBL336708
binary,train,1263,CHEMBL1824758
binary,train,1969,CHEMBL108425
binary,train,1759,CHEMBL3805021
binary,train,233,CHEMBL266532
binary,train,2979,CHEMBL151038
binary,train,582,CHEMBL376786
binary,train,1285,CHEMBL336638
binary,train,19,CHEMBL39513
binary,train,2290,CHEMBL5291192
binary,train,74,CHEMBL281947
binary,train,2742,CHEMBL201831
binary,train,2591,CHEMBL5410695
binary,train,2022,CHEMBL69011
binary,train,2547,CHEMBL452018
binary,train,2051,CHEMBL5178202
binary,train,2246,CHEMBL3753373
binary,train,2374,CHEMBL1629805
binary,train,266,CHEMBL488
binary,train,286,CHEMBL355905
binary,train,2656,CHEMBL5407494
binary,train,228,CHEMBL488
binary,train,1195,CHEMBL1688905
binary,train,2341,CHEMBL5291323
binary,train,2432,CHEMBL5282717
binary,train,460,CHEMBL190848
binary,train,459,CHEMBL191488
binary,train,1161,CHEMBL1668328
binary,train,1270,CHEMBL1824765
binary,train,1054,CHEMBL1173065
binary,train,1854,CHEMBL1200374
binary,train,76,CHEMBL281947
binary,train,483,CHEMBL194641
binary,train,2814,CHEMBL3622077
binary,train,1679,CHEMBL3622076
binary,train,467,CHEMBL193858
binary,train,738,CHEMBL165
binary,train,129,CHEMBL93828
binary,train,996,CHEMBL1094427
binary,train,2476,CHEMBL5278229
binary,train,375,CHEMBL88412
binary,train,1828,CHEMBL3948337
binary,train,1275,CHEMBL1825017
binary,train,1005,CHEMBL283196
binary,train,53,CHEMBL2311169
binary,train,1510,CHEMBL2442753
binary,train,1670,CHEMBL592131
binary,train,2526,CHEMBL29230
binary,train,2615,CHEMBL23485
binary,train,1398,CHEMBL2163639
binary,train,503,CHEMBL381883
binary,train,2080,CHEMBL372999
binary,train,1909,CHEMBL4126996
binary,train,2308,CHEMBL3753695
binary,train,595,CHEMBL388515
binary,train,1902,CHEMBL1399
binary,train,1452,CHEMBL2312949
binary,train,468,CHEMBL364956
binary,train,1327,CHEMBL1939539
binary,train,1178,CHEMBL225499
binary,train,982,CHEMBL589974
binary,train,293,CHEMBL291279
binary,train,2046,CHEMBL1200374
binary,train,51,CHEMBL28689
binary,train,777,CHEMBL264924
binary,train,2024,CHEMBL4859743
binary,train,1939,CHEMBL4514728
binary,train,734,CHEMBL3084324
binary,train,2267,CHEMBL5268166
binary,train,3014,CHEMBL199334
binary,train,2625,CHEMBL304583
binary,train,1888,CHEMBL4207850
binary,train,2128,CHEMBL5267848
binary,train,242,CHEMBL8498
binary,train,663,CHEMBL226892
binary,train,2229,CHEMBL3754471
binary,train,361,CHEMBL302249
binary,train,2691,CHEMBL225178
binary,train,2061,CHEMBL5175340
binary,train,2207,CHEMBL3754285
binary,train,2721,CHEMBL324290
binary,train,2906,CHEMBL5401648
binary,train,151,CHEMBL305205
binary,train,1575,CHEMBL9298
binary,train,2026,CHEMBL1200374
binary,train,2568,CHEMBL5436290
binary,train,2544,CHEMBL5394706
binary,train,841,CHEMBL190208
binary,train,1396,CHEMBL132530
binary,train,1346,CHEMBL1956171
binary,train,390,CHEMBL328546
binary,train,922,CHEMBL519436
binary,train,2129,CHEMBL5278342
binary,train,1987,CHEMBL4547558
binary,train,558,CHEMBL223874
binary,train,837,CHEMBL307160
binary,train,815,CHEMBL188664
binary,train,501,CHEMBL7162
binary,train,1460,CHEMBL2333334
binary,train,20,CHEMBL2112738
binary,train,1041,CHEMBL1083971
binary,train,556,CHEMBL225499
binary,train,2729,CHEMBL3623226
binary,train,444,CHEMBL362906
binary,train,245,CHEMBL266350
binary,train,1793,CHEMBL3623217
binary,train,70,CHEMBL281947
binary,train,453,CHEMBL189472
binary,train,2225,CHEMBL3752661
binary,train,1299,CHEMBL1915167
binary,train,1304,CHEMBL264401
binary,train,423,CHEMBL9298
binary,train,2614,CHEMBL23646
binary,train,1226,CHEMBL1784788
binary,train,3024,CHEMBL5397563
binary,train,1861,CHEMBL4170393
binary,train,2513,CHEMBL5430301
binary,train,478,CHEMBL196796
binary,train,275,CHEMBL350922
binary,train,1911,CHEMBL4126284
binary,train,2665,CHEMBL75267
binary,train,56,CHEMBL276140
binary,train,571,CHEMBL390569
binary,train,2442,CHEMBL5278979
binary,train,418,CHEMBL179247
binary,train,2957,CHEMBL5418765
binary,train,2127,CHEMBL3752892
binary,train,2876,CHEMBL5429338
binary,train,302,CHEMBL288190
binary,train,264,CHEMBL163420
binary,train,1457,CHEMBL9298
binary,train,2119,CHEMBL3754259
binary,train,367,CHEMBL71612
binary,train,1856,CHEMBL106
binary,train,2367,CHEMBL5286286
binary,train,2270,CHEMBL5287546
binary,train,2858,CHEMBL5427905
binary,train,1386,CHEMBL2011184
binary,train,2067,CHEMBL5203413
binary,train,1534,CHEMBL3134111
binary,train,2774,CHEMBL337750
binary,train,2203,CHEMBL3753089
binary,train,2897,CHEMBL5395694
binary,train,1849,CHEMBL4074186
binary,train,2556,CHEMBL5400511
binary,train,49,CHEMBL39840
binary,train,740,CHEMBL227113
binary,train,566,CHEMBL223929
binary,train,978,CHEMBL598223
binary,train,2407,CHEMBL5274863
binary,train,1212,CHEMBL1689259
binary,train,2708,CHEMBL292899
binary,train,1065,CHEMBL157101
binary,train,2196,CHEMBL3245350
binary,train,567,CHEMBL390152
binary,train,2254,CHEMBL3752480
binary,train,2707,CHEMBL53068
binary,train,149,CHEMBL307581
binary,train,115,CHEMBL285809
binary,train,22,CHEMBL289116
binary,train,1474,CHEMBL2336851
binary,train,844,CHEMBL522733
binary,train,2532,CHEMBL5404029
binary,train,954,CHEMBL598628
binary,train,646,CHEMBL389925
binary,train,3001,CHEMBL317221
binary,train,947,CHEMBL1444
binary,train,2247,CHEMBL3349550
binary,train,2034,CHEMBL5092560
binary,train,2806,CHEMBL3622069
binary,train,528,CHEMBL9298
binary,train,2889,CHEMBL5438093
binary,train,2495,CHEMBL5408038
binary,train,2307,CHEMBL5275846
binary,train,1128,CHEMBL195248
binary,train,1273,CHEMBL1824768
binary,train,316,CHEMBL124118
binary,train,455,CHEMBL363493
binary,train,544,CHEMBL376303
binary,train,2055,CHEMBL5185187
binary,train,2192,CHEMBL3753611
binary,train,1761,CHEMBL3805173
binary,train,2243,CHEMBL3752591
binary,train,2762,CHEMBL335215
binary,train,126,CHEMBL423096
binary,train,2105,CHEMBL5270517
binary,train,1673,CHEMBL3622069
binary,train,918,CHEMBL480514
binary,train,2331,CHEMBL5275153
binary,train,1595,CHEMBL3415162
binary,train,1274,CHEMBL1824769
binary,train,388,CHEMBL284238
binary,train,1447,CHEMBL2312955
binary,train,627,CHEMBL225497
binary,train,2658,CHEMBL3084924
binary,train,750,CHEMBL463454
binary,train,2901,CHEMBL5400682
binary,train,1282,CHEMBL1444
binary,train,445,CHEMBL188664
binary,train,1343,CHEMBL87333
binary,train,1153,CHEMBL1630274
binary,train,1598,CHEMBL3415165
binary,train,1019,CHEMBL1096439
binary,train,574,CHEMBL224665
binary,train,2766,CHEMBL343072
binary,train,2831,CHEMBL5440356
binary,train,2054,CHEMBL5175025
binary,train,2443,CHEMBL5273384
binary,train,831,CHEMBL451201
binary,train,394,CHEMBL25523
binary,train,1328,CHEMBL1939540
binary,train,2112,CHEMBL3752414
binary,train,239,CHEMBL8315
binary,train,1264,CHEMBL1824759
binary,train,1496,CHEMBL2431525
binary,train,1028,CHEMBL1099308
binary,train,2444,CHEMBL3754457
binary,train,454,CHEMBL363493
binary,train,1604,CHEMBL2331699
binary,train,1354,CHEMBL1444
binary,train,1896,CHEMBL4214618
binary,train,281,CHEMBL1203760
binary,train,602,CHEMBL224790
binary,train,1007,CHEMBL1096744
binary,train,672,CHEMBL226789
binary,train,972,CHEMBL598846
binary,train,326,CHEMBL149238
binary,train,1349,CHEMBL1956180
binary,train,703,CHEMBL273049
binary,train,2244,CHEMBL3754259
binary,train,1108,CHEMBL369623
binary,train,2166,CHEMBL3623214
binary,train,1162,CHEMBL488848
binary,train,2077,CHEMBL1444
binary,train,2540,CHEMBL5400890
binary,train,2125,CHEMBL3754724
binary,train,1650,CHEMBL3622054
binary,train,1991,CHEMBL4564168
binary,train,2698,CHEMBL390152
binary,train,1808,CHEMBL3827037
binary,train,898,CHEMBL468410
binary,train,507,CHEMBL202473
binary,train,2732,CHEMBL5421179
binary,train,1567,CHEMBL1688891
binary,train,757,CHEMBL463255
binary,train,1076,CHEMBL179149
binary,train,2485,CHEMBL5410004
binary,train,2419,CHEMBL5287480
binary,train,729,CHEMBL372835
binary,train,1063,CHEMBL1171991
binary,train,600,CHEMBL223554
binary,train,2047,CHEMBL16782
binary,train,135,CHEMBL92488
binary,train,2563,CHEMBL112074
binary,train,187,CHEMBL41761
binary,train,2392,CHEMBL3753281
binary,train,2314,CHEMBL4515880
binary,train,1782,CHEMBL3805820
binary,train,1332,CHEMBL1939544
binary,train,991,CHEMBL1097043
binary,train,2030,CHEMBL5082681
binary,train,1705,CHEMBL188664
binary,train,2893,CHEMBL4465348
binary,train,557,CHEMBL387518
binary,train,999,CHEMBL1098424
binary,train,1451,CHEMBL2312951
binary,train,265,CHEMBL9298
binary,train,665,CHEMBL226843
binary,train,1992,CHEMBL4526798
binary,train,785,CHEMBL459502
binary,train,599,CHEMBL223555
binary,train,1493,CHEMBL2386285
binary,train,1989,CHEMBL4575939
binary,train,2164,CHEMBL5279864
binary,train,1842,CHEMBL4091260
binary,train,377,CHEMBL311400
binary,train,2961,CHEMBL5421565
binary,train,154,CHEMBL74295
binary,train,2850,CHEMBL3622056
binary,train,2446,CHEMBL5280449
binary,train,2530,CHEMBL27591
binary,train,560,CHEMBL225178
binary,train,2353,CHEMBL5271891
binary,train,2285,CHEMBL5290344
binary,train,2900,CHEMBL5413431
binary,train,2424,CHEMBL1835542
binary,train,649,CHEMBL229885
binary,train,853,CHEMBL454226
binary,train,1906,CHEMBL4228244
binary,train,718,CHEMBL223162
binary,train,525,CHEMBL157101
binary,train,789,CHEMBL495565
binary,train,1772,CHEMBL3805839
binary,train,327,CHEMBL149238
binary,train,2106,CHEMBL3753169
binary,train,1764,CHEMBL3805211
binary,train,998,CHEMBL1098737
binary,train,2214,CHEMBL5269206
binary,train,2842,CHEMBL5440424
binary,train,535,CHEMBL212168
binary,train,1171,CHEMBL1672976
binary,train,2611,CHEMBL5412410
binary,train,1437,CHEMBL2312963
binary,train,489,CHEMBL202226
binary,train,1501,CHEMBL2442763
binary,train,1919,CHEMBL4449929
binary,train,1165,CHEMBL430879
binary,train,951,CHEMBL599238
binary,train,236,CHEMBL8254
binary,train,603,CHEMBL224789
binary,train,2838,CHEMBL5412353
binary,train,169,CHEMBL108425
binary,train,1366,CHEMBL1444
binary,train,564,CHEMBL224228
binary,train,60,CHEMBL113739
binary,train,2937,CHEMBL5419940
binary,train,104,CHEMBL165925
binary,train,1953,CHEMBL29521
binary,train,1415,CHEMBL1083653
binary,train,1885,CHEMBL4170868
binary,train,414,CHEMBL175144
binary,train,2418,CHEMBL5282836
binary,train,263,CHEMBL159073
binary,train,1900,CHEMBL1939366
binary,train,1373,CHEMBL2011193
binary,train,735,CHEMBL225472
binary,train,2778,CHEMBL334958
binary,train,1309,CHEMBL1939521
binary,train,1245,CHEMBL1784808
binary,train,95,CHEMBL31760
binary,train,1995,CHEMBL4592407
binary,train,2726,CHEMBL4206988
binary,train,1084,CHEMBL364080
binary,train,1223,CHEMBL95109
binary,train,1506,CHEMBL2442758
binary,train,2522,CHEMBL9298
binary,train,2293,CHEMBL5289592
binary,train,792,CHEMBL523231
binary,train,1475,CHEMBL2336850
binary,train,109,CHEMBL350074
binary,train,1333,CHEMBL1939545
binary,train,1252,CHEMBL1824744
binary,train,958,CHEMBL598627
binary,train,2690,CHEMBL225472
binary,train,1016,CHEMBL9352
binary,train,1008,CHEMBL214932
binary,train,2582,CHEMBL5439256
binary,train,180,CHEMBL444068
binary,train,2041,CHEMBL185
binary,train,1540,CHEMBL1444
binary,train,2146,CHEMBL5286772
binary,train,2494,CHEMBL5421409
binary,train,2514,CHEMBL5430284
binary,train,2744,CHEMBL202226
binary,train,1983,CHEMBL4568674
binary,train,1220,CHEMBL1783178
binary,train,448,CHEMBL185950
binary,train,1631,CHEMBL3422028
binary,train,968,CHEMBL599455
binary,train,633,CHEMBL1399
binary,train,838,CHEMBL448463
binary,train,1726,CHEMBL3753611
binary,train,1426,CHEMBL2208141
binary,train,492,CHEMBL199334
binary,train,2713,CHEMBL53290
binary,train,1762,CHEMBL3806301
binary,train,593,CHEMBL225378
binary,train,216,CHEMBL176452
binary,train,2562,CHEMBL111868
binary,train,2377,CHEMBL3349656
binary,train,1143,CHEMBL1630261
binary,train,2977,CHEMBL150278
binary,train,2108,CHEMBL3751945
binary,train,1628,CHEMBL3422033
binary,train,1121,CHEMBL365314
binary,train,413,CHEMBL175091
binary,train,801,CHEMBL437731
binary,train,1450,CHEMBL2312952
binary,train,2668,CHEMBL274318
binary,train,2620,CHEMBL304903
binary,train,601,CHEMBL223452
binary,train,607,CHEMBL13784
binary,train,1070,CHEMBL1172882
binary,train,341,CHEMBL105298
binary,train,426,CHEMBL176009
binary,train,2759,CHEMBL26208
binary,train,1707,CHEMBL3623228
binary,train,3021,CHEMBL5409338
binary,train,2319,CHEMBL2311169
binary,train,970,CHEMBL609333
binary,train,1490,CHEMBL149791
binary,train,3032,CHEMBL5434818
binary,train,2631,CHEMBL353068
binary,train,963,CHEMBL597606
binary,train,1278,CHEMBL1825020
binary,train,852,CHEMBL493174
binary,train,2335,CHEMBL5287129
binary,train,450,CHEMBL131921
binary,train,63,CHEMBL113082
binary,train,2807,CHEMBL3622070
binary,train,62,CHEMBL10137
binary,train,1560,CHEMBL1688899
binary,train,1168,CHEMBL592131
binary,train,1323,CHEMBL1939535
binary,train,2186,CHEMBL5268195
binary,train,2230,CHEMBL5277446
binary,train,2779,CHEMBL133079
binary,train,1102,CHEMBL366570
binary,train,2294,CHEMBL5281469
binary,train,2098,CHEMBL3132924
binary,train,1945,CHEMBL4460869
binary,train,1319,CHEMBL1939531
binary,train,2701,CHEMBL225499
binary,train,139,CHEMBL305630
binary,train,1881,CHEMBL4169808
binary,train,2636,CHEMBL5439806
binary,train,2832,CHEMBL5400488
binary,train,3022,CHEMBL3622062
binary,train,1661,CHEMBL3622065
binary,train,2313,CHEMBL4520027
binary,train,1053,CHEMBL1172937
binary,train,3025,CHEMBL5398997
binary,train,1277,CHEMBL1825019
binary,train,2266,CHEMBL5281163
binary,train,2985,CHEMBL112509
binary,train,2506,CHEMBL5433532
binary,train,1239,CHEMBL1521315
binary,train,1049,CHEMBL324290
binary,train,1974,CHEMBL4563511
binary,train,1725,CHEMBL3753352
binary,train,731,CHEMBL204183
binary,train,953,CHEMBL598009
binary,train,482,CHEMBL9298
binary,train,1857,CHEMBL4077246
binary,train,108,CHEMBL31215
binary,train,706,CHEMBL409448
binary,train,1597,CHEMBL3415164
binary,train,403,CHEMBL282573
binary,train,1089,CHEMBL383806
binary,train,1011,CHEMBL1098382
binary,train,1765,CHEMBL3806151
binary,train,2921,CHEMBL31224
binary,train,1890,CHEMBL287677
binary,train,2881,CHEMBL5422332
binary,train,1119,CHEMBL175979
binary,train,1648,CHEMBL1444
binary,train,485,CHEMBL1630280
binary,train,1409,CHEMBL2165318
binary,train,2962,CHEMBL5397796
binary,train,794,CHEMBL495574
binary,train,917,CHEMBL480451
binary,train,2081,CHEMBL202612
binary,train,1704,CHEMBL294361
binary,train,2913,CHEMBL350338
binary,train,230,CHEMBL268918
binary,train,1074,CHEMBL176287
binary,train,1095,CHEMBL176101
binary,train,369,CHEMBL302530
binary,train,1853,CHEMBL1430816
binary,train,2320,CHEMBL5266626
binary,train,2999,CHEMBL103685
binary,train,142,CHEMBL73279
binary,train,2810,CHEMBL3622073
binary,train,1330,CHEMBL1939542
binary,train,1345,CHEMBL9352
binary,train,2115,CHEMBL5269293
binary,train,437,CHEMBL187185
binary,train,590,CHEMBL388959
binary,train,305,CHEMBL348913
binary,train,1568,CHEMBL1688893
binary,train,1365,CHEMBL165
binary,train,330,CHEMBL95919
binary,train,598,CHEMBL388187
binary,train,669,CHEMBL226791
binary,train,2390,CHEMBL5283480
binary,train,2295,CHEMBL5285403
binary,train,2968,CHEMBL5430737
binary,train,1069,CHEMBL1173327
binary,train,2012,CHEMBL4752568
binary,train,2654,CHEMBL5417020
binary,train,259,CHEMBL23097
binary,train,879,CHEMBL491222
binary,train,592,CHEMBL419131
binary,train,884,CHEMBL489986
binary,train,910,CHEMBL500976
binary,train,1607,CHEMBL3313969
binary,train,536,CHEMBL158635
binary,train,2493,CHEMBL5405944
binary,train,2099,CHEMBL132530
binary,train,822,CHEMBL54803
binary,train,407,CHEMBL177468
binary,train,2436,CHEMBL5285355
binary,train,449,CHEMBL187068
binary,train,2920,CHEMBL31760
binary,train,1895,CHEMBL4212918
binary,train,1295,CHEMBL1915152
binary,train,1238,CHEMBL1784805
binary,train,181,CHEMBL488
binary,train,1094,CHEMBL176609
binary,train,1927,CHEMBL4585518
binary,train,2123,CHEMBL3754055
binary,train,2548,CHEMBL5432998
binary,train,1663,CHEMBL3622067
binary,train,2652,CHEMBL103685
binary,train,1869,CHEMBL4175438
